,Name,fraction_single_pixel_polygons,val_loss,num_polygons,test_accuracy,smoothness_penalty,train_loss,smoothness_squared_penalty_per_polygon,smoothness_penalty_per_polygon,epoch,val_accuracy,train_accuracy,total_num_interpolations,_timestamp,trainer/global_step,expected_gradient_norm,fraction_polygons_counted,_step,_wandb,_runtime,test_loss,smoothness_squared_penalty,cpu,group,aa-seed,aa_seed,dropout,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-hidden-layers,num_hidden_layers,num-interpolations,num_interpolations,hidden_group_channels,full-conv-hidden-channels,full_conv_hidden_channels,sanity_check_equivariance
182,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed7,0.04908525798656869,0.17365826666355133,152634.0,0.9456999897956848,13000.606600972123,0.17380815744400024,0.14465573886425698,0.08408711891266563,40.0,0.9465613961219788,0.9462890625,7500000.0,1709289073.2194672,1920.0,18.564966889388018,0.0203512,1969.0,{'runtime': 2147},2148.3336551189423,0.16588887572288513,21630.015946084073,False,trivial,7,7,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,2401.0,49,49,False
183,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed7,0.04632221405005808,0.13508190214633942,96738.0,0.9639999866485596,42690.26314192705,0.02867989055812359,0.6831622882018481,0.4396927106931603,16.0,0.987253189086914,0.9912109375,7500000.0,1709288260.2606688,768.0,20.32508637369792,0.0128984,794.0,{'runtime': 1957},1958.5854017734528,0.12569963932037354,65685.721862819,False,translate_HW,7,7,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,931.0,19,19,False
184,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed7,0.04314027370357629,0.13582929968833923,80290.0,0.9603999853134156,20776.824917592196,0.08975931257009506,0.3688345452646228,0.2561984241890922,30.0,0.9677103161811828,0.970703125,7500000.0,1709286905.2590346,1440.0,15.596054750911458,0.010705333333333334,1479.0,{'runtime': 1214},1215.8438456058502,0.13195054233074188,29434.125209563335,False,translate_H,7,7,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,931.0,19,19,False
185,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed7,0.042510390938762535,0.1843566745519638,69037.0,0.9408000111579896,11633.678804432331,0.1926305592060089,0.2662152278899959,0.16704550732289994,40.0,0.9459021091461182,0.9423828125,7500000.0,1709286286.610932,1920.0,13.79504663551432,0.009204933333333332,1970.0,{'runtime': 939},940.3404052257538,0.177802175283432,18044.16126867153,False,trivial,7,7,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,931.0,19,19,False
186,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed7,0.03885225978333169,0.13203756511211395,34448.0,0.960099995136261,33139.716898091836,0.0719681903719902,2.1652028189542056,0.9628891316096286,27.0,0.9802880883216858,0.9765625,7500000.0,1709285672.1452217,1296.0,20.210665281770833,0.004593066666666667,1332.0,{'runtime': 914},916.08264875412,0.12978529930114746,73545.76170470059,False,translate_HW,7,7,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,343.0,7,7,False
187,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed7,0.039596176511252704,0.14719605445861816,30906.0,0.9527999758720398,20126.8400298318,0.10421986877918243,1.363693484553678,0.6440667046015932,42.0,0.9625878930091858,0.9638671875,7500000.0,1709285329.0244875,2016.0,15.33691829016927,0.004120799999999999,2068.0,{'runtime': 918},919.7334885597228,0.1477721631526947,42295.30809951047,False,translate_H,7,7,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,343.0,7,7,False
188,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed7,0.03795041161148936,0.19296106696128845,27902.0,0.9377999901771544,11866.800710067626,0.19656559824943545,0.8215396455695657,0.418622930574589,46.0,0.940593719482422,0.9375,7500000.0,1709284738.1371317,2208.0,11.707703421321614,0.003720266666666666,2263.0,{'runtime': 770},771.6714406013489,0.18672224879264832,23364.007480416934,False,trivial,7,7,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,343.0,7,7,False
189,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed7,0.040420087876720544,0.17140395939350128,11402.0,0.9485999941825868,15477.12196521042,0.13025744259357452,4.076897889076567,1.3358166826758615,34.0,0.9566033482551576,0.962890625,7500000.0,1709284396.115963,1632.0,15.723470273697917,0.001520266666666667,1676.0,{'runtime': 864},865.614177942276,0.16275785863399506,47293.09325413717,False,translate_HW,7,7,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,147.0,3,3,False
190,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed7,0.03441904055919394,0.2232540249824524,11667.0,0.929199993610382,11357.722302663838,0.21257272362709043,2.6617689861030813,0.9661387832535564,34.0,0.935200810432434,0.9287109375,7500000.0,1709283946.761105,1632.0,12.603705485058592,0.0015556,1675.0,{'runtime': 757},758.268098115921,0.22089922428131104,30742.49799829865,False,translate_H,7,7,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,147.0,3,3,False
191,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed7,0.03703562243317717,0.2719458341598511,11264.0,0.9110000133514404,9440.689984986093,0.24655328691005707,2.2058623118333056,0.8325317988746601,37.0,0.9151676893234252,0.9267578125,7500000.0,1709283166.999055,1776.0,12.712878902213545,0.0015018666666666669,1822.0,{'runtime': 662},664.0366008281708,0.27253657579421997,25758.5928977291,False,trivial,7,7,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,147.0,3,3,False
192,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed7,0.04446089912735686,0.2900277376174927,2741.0,0.9049000144004822,6802.067788644694,0.3215616047382355,12.560437796243631,2.500514177666449,81.0,0.9104679226875304,0.9033203125,7500000.0,1709282482.946696,3888.0,14.49840009016927,0.0003654666666666667,3978.0,{'runtime': 1257},1258.921748161316,0.30250802636146545,32258.90300331013,False,translate_HW,7,7,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,49.0,1,1,False
193,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed7,0.03524459095183531,0.4932459890842438,2861.0,0.8439000248908997,6767.582728784531,0.5342609286308289,12.204310625704965,2.3989731544383894,66.0,0.8453475832939148,0.828125,7500000.0,1709281206.7988486,3168.0,14.95899187858073,0.00038146666666666665,3243.0,{'runtime': 995},997.1314697265624,0.49188467860221863,33730.904303323245,False,translate_H,7,7,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,49.0,1,1,False
194,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed7,0.03541922621497843,0.4269234240055084,3475.0,0.8652999997138977,8003.829353458248,0.3974086046218872,18.257470978977533,2.352633418034874,74.0,0.8632168173789978,0.8701171875,7500000.0,1709280192.8081803,3552.0,14.427632876953126,0.0004633333333333334,3635.0,{'runtime': 962},963.2461133003236,0.4153522849082947,61317.95714576869,False,trivial,7,7,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,49.0,1,1,False
195,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed6,0.0547123305020306,0.10068824142217636,204609.0,0.9735000133514404,40101.52154782973,0.01543366815894842,0.345334262609359,0.196327834592247,15.0,0.9895523190498352,0.9951171875,7500000.0,1709283511.340128,720.0,23.50907260377604,0.0272812,745.0,{'runtime': 6094},6095.581323862076,0.08575978875160217,69061.58743114531,False,translate_HW,6,6,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,2401.0,49,49,False
196,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed6,0.05144565773478338,0.1555771678686142,171543.0,0.9538999795913696,17787.921674124664,0.12145750224590302,0.2009082234326947,0.1036786414614725,23.0,0.9640079736709596,0.9560546875,7500000.0,1709279211.092841,1104.0,16.254236407682292,0.022872400000000005,1136.0,{'runtime': 3057},3058.2967846393585,0.1403261572122574,32759.854787375585,False,translate_H,6,6,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,2401.0,49,49,False
197,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed6,0.048245084148027785,0.1627141237258911,147402.0,0.9506000280380248,12585.494994594164,0.1439058631658554,0.1322688434686104,0.08437067299487497,54.0,0.953357458114624,0.94921875,7500000.0,1709277398.33226,2592.0,18.188329889127605,0.0196536,2656.0,{'runtime': 2248},2250.2090861797333,0.1525249481201172,20835.86754655496,False,trivial,6,6,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,2401.0,49,49,False
198,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed6,0.044554754785356934,0.15818487107753754,92929.0,0.964900016784668,47313.179806288914,0.02818303368985653,0.9620117589923648,0.5074522232565225,19.0,0.9880646467208862,0.9921875,7500000.0,1709276130.5558033,912.0,23.83036057109375,0.012390533333333332,940.0,{'runtime': 1962},1963.5746312141416,0.12393935769796371,88141.15746307952,False,translate_HW,6,6,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,931.0,19,19,False
199,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed6,0.0425467298141949,0.14141441881656647,77894.0,0.9599000215530396,17825.78491198762,0.10093729197978972,0.2765603245738567,0.22801545468595705,23.0,0.9648870825767516,0.9638671875,7500000.0,1709275133.9741883,1104.0,12.787626357031249,0.010385866666666669,1137.0,{'runtime': 1153},1154.6710424423218,0.13287222385406494,21305.499386657182,False,translate_H,6,6,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,931.0,19,19,False
200,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed6,0.04289405408366102,0.1810825765132904,67803.0,0.9462000131607056,11385.467045027995,0.16828735172748566,0.2776526481768737,0.1654351077555079,41.0,0.9461894631385804,0.9462890625,7500000.0,1709274149.6470313,1968.0,12.838297233723958,0.0090404,2018.0,{'runtime': 945},947.6238243579865,0.1700851023197174,19912.42921856399,False,trivial,6,6,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,931.0,19,19,False
201,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed6,0.03717149869144139,0.15053647756576538,31427.0,0.9567999839782716,25129.558741519228,0.06228124722838402,1.8389276308089664,0.8005584648694803,20.0,0.9744217991828918,0.982421875,7500000.0,1709273963.338726,960.0,17.47922388424479,0.004190266666666667,990.0,{'runtime': 837},838.7194800376892,0.12949338555336,56987.258039396635,False,translate_HW,6,6,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,343.0,7,7,False
202,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed6,0.03744167139878197,0.15869052708148956,27628.0,0.9523000121116638,15712.29088525804,0.11107666045427322,0.9793542532525176,0.566253509728482,33.0,0.9581586718559264,0.9619140625,7500000.0,1709273107.5888257,1584.0,14.100416966731771,0.0036837333333333334,1627.0,{'runtime': 847},848.4258277416229,0.14155280590057373,26510.00287000436,False,translate_H,6,6,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,343.0,7,7,False
203,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed6,0.038521109620631426,0.17735926806926727,28558.0,0.9453999996185304,13480.157338409948,0.18118467926979065,0.9267975094986418,0.4668731751551536,72.0,0.9495030045509338,0.9345703125,7500000.0,1709273184.72743,3456.0,13.63069127454427,0.003807733333333333,3537.0,{'runtime': 994},995.8628261089324,0.16553540527820587,25921.40589638724,False,trivial,6,6,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,343.0,7,7,False
204,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed6,0.0395598876139697,0.22444508969783783,11398.0,0.9352999925613404,13534.63433195674,0.12338440120220184,4.030704340151423,1.1903045580478393,28.0,0.9512442350387572,0.962890625,7500000.0,1709272244.3686,1344.0,14.10940053766276,0.0015197333333333333,1382.0,{'runtime': 810},811.2832670211792,0.2070915251970291,43877.25328708618,False,translate_HW,6,6,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,147.0,3,3,False
205,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed6,0.038402398578743405,0.22566956281661987,11723.0,0.9325000047683716,12355.608055000426,0.1808251589536667,2.9201985472117182,1.0504729900495584,46.0,0.9380071759223938,0.9365234375,7500000.0,1709272172.5916884,2208.0,13.93524237871094,0.0015630666666666669,2263.0,{'runtime': 854},856.0379815101624,0.2084217518568039,33439.395572613445,False,translate_H,6,6,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,147.0,3,3,False
206,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed6,0.03487902438480185,0.2685485780239105,10843.0,0.9241999983787536,9595.948820888763,0.24189892411231995,4.088391415997167,0.8666371670541461,48.0,0.9207972884178162,0.921875,7500000.0,1709271420.3109276,2304.0,13.634689830045572,0.0014457333333333334,2362.0,{'runtime': 750},751.3832376003265,0.23235459625720975,48870.50833836148,False,trivial,6,6,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,147.0,3,3,False
207,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed6,0.03939350120156202,0.39463862776756287,2959.0,0.8851000070571899,5647.528035434429,0.39065730571746826,7.110498719908085,1.907294845918008,45.0,0.8898769021034241,0.892578125,7500000.0,1709270650.3132024,2160.0,11.494471474902344,0.00039453333333333335,2215.0,{'runtime': 921},922.4004282951356,0.373839795589447,20946.621160792,False,translate_HW,6,6,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,49.0,1,1,False
208,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed6,0.03666738026399077,0.5946758985519409,3195.0,0.8159000277519226,5981.605620926246,0.5296582579612732,7.93849675183033,1.8307053269202889,38.0,0.822778582572937,0.822265625,7500000.0,1709269709.6112883,1824.0,11.299226844694012,0.000426,1872.0,{'runtime': 742},743.1516573429108,0.5664885640144348,25812.749126348797,False,translate_H,6,6,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,49.0,1,1,False
209,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed6,0.04193883610319132,0.4320329129695892,3786.0,0.8622000217437744,7525.572585763643,0.4068707227706909,10.602368552700852,1.957875888681136,72.0,0.8645015954971313,0.86328125,7500000.0,1709268948.7037244,3456.0,13.46039606656901,0.0005047999999999999,3538.0,{'runtime': 940},942.0470852851868,0.4164886176586151,42338.48382117025,False,trivial,6,6,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed6,True,True,False,,5,5,750000,750000,49.0,1,1,False
210,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed5,0.05581347949839967,0.14276860654354095,203311.0,0.9610999822616576,40530.49700205124,0.014126206748187542,0.5573879187280785,0.1977517238457643,13.0,0.9877941608428956,0.99609375,7500000.0,1709271297.7711434,624.0,22.209093740234373,0.027108133333333333,646.0,{'runtime': 5808},5809.827965497971,0.1348789483308792,118739.69348185416,False,translate_HW,5,5,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,2401.0,49,49,False
211,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed5,0.051856235996095235,0.12838923931121826,175141.0,0.9616000056266784,21019.60684465617,0.04233959689736366,0.14586390378410818,0.12010068416114664,40.0,0.9744556546211244,0.98828125,7500000.0,1709267991.0719645,1920.0,18.712849130924475,0.023352133333333337,1970.0,{'runtime': 3228},3229.7840604782104,0.12302163988351822,24332.871784031307,False,translate_H,5,5,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,2401.0,49,49,False
212,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed5,0.04901844861715713,0.14971446990966797,153170.0,0.9550999999046326,14843.118869606384,0.10259650647640228,0.18577319264448813,0.09649649688816972,86.0,0.9624526500701904,0.966796875,7500000.0,1709265472.5818954,4128.0,20.173867132031248,0.02042266666666667,4223.0,{'runtime': 2572},2573.3067083358765,0.13415169715881348,27696.721968086604,False,trivial,5,5,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,2401.0,49,49,False
213,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed5,0.04396127545687769,0.11124428361654282,92253.0,0.9646999835968018,33857.91757360782,0.03765571862459183,0.5223205731970317,0.36743115374131946,13.0,0.9844130277633668,0.984375,7500000.0,1709264743.831066,624.0,18.1920315710612,0.0123004,647.0,{'runtime': 1905},1906.476627111435,0.11696064472198486,45730.85860942058,False,translate_HW,5,5,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,931.0,19,19,False
214,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed5,0.04524133208428424,0.1529133766889572,81117.0,0.9545999765396118,20013.703007073374,0.08381902426481247,0.30030679644757113,0.24503616575642367,27.0,0.967659592628479,0.970703125,7500000.0,1709262880.4818506,1296.0,14.795413145182293,0.0108156,1332.0,{'runtime': 1194},1195.1181576251984,0.1406750530004501,23963.47446945259,False,translate_H,5,5,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,931.0,19,19,False
215,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed5,0.04232177686408467,0.16588766872882843,67852.0,0.95169997215271,13132.295539453102,0.1284639686346054,0.37549645140812815,0.19219854432757513,64.0,0.9539153575897216,0.953125,7500000.0,1709262818.8638084,3072.0,16.253173817708333,0.009046933333333331,3146.0,{'runtime': 1130},1131.8550894260406,0.15144918859004974,24781.349366476796,False,trivial,5,5,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,931.0,19,19,False
216,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed5,0.038250358344470145,0.14975066483020782,33954.0,0.9607999920845032,30517.60411639663,0.06241784989833832,2.388330252342791,0.8989895686502397,21.0,0.9770591259002686,0.984375,7500000.0,1709261667.2706487,1008.0,18.843061786132814,0.0045272,1038.0,{'runtime': 857},858.1578848361969,0.13338898122310638,78993.94545397583,False,translate_HW,5,5,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,343.0,7,7,False
217,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed5,0.03923595710274415,0.16110759973526,30145.0,0.9544000029563904,22417.216807470133,0.1035108044743538,1.705410588443127,0.7402540701636541,51.0,0.964616596698761,0.966796875,7500000.0,1709261671.974603,2448.0,16.352439161197918,0.004019333333333333,2509.0,{'runtime': 995},996.7011518478394,0.15253859758377075,52461.41582049103,False,translate_H,5,5,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,343.0,7,7,False
218,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed5,0.03812524455310985,0.18472519516944885,29543.0,0.9448000192642212,13934.81595144089,0.16597414016723633,1.0429949007260846,0.4664739511985497,68.0,0.9475757479667664,0.955078125,7500000.0,1709260793.2819943,3264.0,13.684539705143228,0.003939066666666666,3341.0,{'runtime': 960},961.391241312027,0.16841375827789307,30237.315285951507,False,trivial,5,5,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,343.0,7,7,False
219,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed5,0.03611087360481467,0.16822847723960876,10355.0,0.949899971485138,16519.301452359417,0.1269167959690094,6.284589327906282,1.5877008649955808,49.0,0.961674988269806,0.9599609375,7500000.0,1709260656.7640922,2352.0,17.156841709863283,0.0013806666666666668,2411.0,{'runtime': 993},994.5647892951964,0.15815310180187225,64943.93327685834,False,translate_HW,5,5,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,147.0,3,3,False
220,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed5,0.035066039216672396,0.2284030020236969,11771.0,0.9294999837875366,14167.168224861844,0.16504637897014618,3.647550173335006,1.1991658942788304,59.0,0.9409656524658204,0.9501953125,7500000.0,1709259815.071011,2832.0,15.25512434544271,0.0015694666666666666,2900.0,{'runtime': 981},986.188784122467,0.21731774508953097,42849.98676406035,False,translate_H,5,5,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,147.0,3,3,False
221,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed5,0.04070887617762372,0.24902023375034332,11643.0,0.9258999824523926,10283.993173344876,0.24370260536670685,2.0420699907949595,0.8628683562173158,54.0,0.92554771900177,0.921875,7500000.0,1709259645.147062,2592.0,13.031028410904948,0.0015524,2656.0,{'runtime': 795},797.2128710746765,0.23308080434799192,24787.479341067006,False,trivial,5,5,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,147.0,3,3,False
222,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed5,0.035471539147858284,0.35344794392585754,2790.0,0.8974999785423279,8456.34970493894,0.312019407749176,23.338202201736973,3.059074235222946,122.0,0.9039254784584044,0.9033203125,7500000.0,1709258828.8360295,5856.0,15.161159867122397,0.000372,5988.0,{'runtime': 1591},1592.4721055030825,0.3337067663669586,63552.70875926351,False,translate_HW,5,5,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,49.0,1,1,False
223,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed5,0.02970858075218415,0.610714852809906,3561.0,0.8138999938964844,6519.525659391191,0.550346314907074,8.811246933772846,1.903368704201507,40.0,0.8168447613716125,0.8291015625,7500000.0,1709257219.220705,1920.0,12.383215982356772,0.0004748000000000001,1970.0,{'runtime': 754},755.9302039146423,0.5843374729156494,27879.86927671316,False,translate_H,5,5,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,49.0,1,1,False
224,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed5,0.03969933134210953,0.4265182614326477,3528.0,0.8712999820709229,8046.69468182046,0.4118105173110962,13.16667614844925,2.2358893952116334,79.0,0.8671727180480957,0.8671875,7500000.0,1709256446.070828,3792.0,13.33508742457682,0.0004704000000000001,3881.0,{'runtime': 990},992.2225680351256,0.40686503052711487,46916.87318269622,False,trivial,5,5,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed5,True,True,False,,5,5,750000,750000,49.0,1,1,False
225,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed4,0.0551690281653797,0.13419446349143982,202233.0,0.9661999940872192,37993.236718948,0.02328256145119667,0.17909966873395644,0.18757451800657624,13.0,0.988098442554474,0.9921875,7500000.0,1709258810.7714136,624.0,22.222095883984373,0.0269644,646.0,{'runtime': 5765},5766.285324573517,0.12310593575239182,35487.08519036714,False,translate_HW,4,4,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed4,True,True,False,,5,5,750000,750000,2401.0,49,49,False
226,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed4,0.051168811651240466,0.1665193736553192,167738.0,0.9541000127792358,17057.95616377247,0.12096143513917924,0.15054324397834187,0.10161360865167594,23.0,0.9656308889389038,0.9580078125,7500000.0,1709255440.9134495,1104.0,16.044007676269533,0.022365066666666666,1137.0,{'runtime': 3050},3052.142352581024,0.14732550084590912,23456.29314297875,False,translate_H,4,4,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed4,True,True,False,,5,5,750000,750000,2401.0,49,49,False
227,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed4,0.05007770521525634,0.15478061139583588,156057.0,0.9524000287055968,14585.010049595265,0.12009473145008089,0.1587189841379959,0.09278517613427996,67.0,0.9576007723808287,0.962890625,7500000.0,1709253025.6900735,3216.0,18.091044099153645,0.0208076,3292.0,{'runtime': 2380},2382.1203184127808,0.14518412947654724,24206.6339797659,False,trivial,4,4,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed4,True,True,False,,5,5,750000,750000,2401.0,49,49,False
228,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed4,0.04677300633362831,0.16891422867774963,89642.0,0.9490000009536744,35046.884450378304,0.04629432410001755,0.45053182705322053,0.3896456539216314,12.0,0.9824689030647278,0.9814453125,7500000.0,1709252372.7832625,576.0,19.11482438424479,0.011952266666666666,598.0,{'runtime': 1900},1901.393850326538,0.17158876359462738,40386.17729242741,False,translate_HW,4,4,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed4,True,True,False,,5,5,750000,750000,931.0,19,19,False
229,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed4,0.04295123004883823,0.15420137345790863,79765.0,0.9538999795913696,17271.921281022544,0.10434772819280624,0.22868750392718865,0.215771248009824,21.0,0.9631795883178712,0.9580078125,7500000.0,1709250624.9945312,1008.0,12.596716648372396,0.010635333333333332,1038.0,{'runtime': 1141},1142.415027141571,0.14303381741046906,17839.301478040543,False,translate_H,4,4,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed4,True,True,False,,5,5,750000,750000,931.0,19,19,False
